label,entity
film_genre,Kaiju
film_genre,tidsrejsefilm
film_genre,Skate-video
film_genre,animationsfilm
film_genre,Essayfilm
film_genre,middelalderfilm
film_genre,auteur
film_genre,faengselsfilm
film_genre,varulvefilm
film_genre,overnaturlig gyser
film_genre,Nollywood
film_genre,gamblingfilm
film_genre,overnaturligt drama
film_genre,episodefilm
film_genre,storfilm
film_genre,hood-film
film_genre,filmskolefilm
film_genre,spionagefilm
film_genre,detektivfilm
film_genre,Dokufiktion
film_genre,Videokunst
film_genre,kvindefaengselsfilm
film_genre,kostumedrama
film_genre,Rape and revenge-film
film_genre,Independent-film
film_genre,edutainment
film_genre,Computeranimationsfilm
film_genre,film baseret pa boger
film_genre,julefilm
film_genre,science fiction action film
film_genre,Comedy of remarriage
film_genre,dokudrama
film_genre,Alternativ historie-film
film_genre,eventyrfilm
film_genre,politisk drama
film_genre,mysteriefilm
film_genre,Film noir
film_genre,LGBT-film
film_genre,Zombiefilm
film_genre,dokumentarfilm
film_genre,melodrama
film_genre,novellefilm
film_genre,musicarello
film_genre,balletfilm
film_genre,socialkomedie
film_genre,romantisk film
film_genre,science fiction anime
film_genre,animal fantasy
film_genre,post-apokalyptisk film
film_genre,roverifilm
film_genre,Fanfilm
film_genre,katastrofefilm
film_genre,boksefilm
film_genre,satirefilm
film_genre,Softcorefilm
film_genre,spekulativ fiktionsfilm
film_genre,intersex-film
film_genre,fiktiv dokumentarfilm
film_genre,Cinema pur
film_genre,Tonefilm
film_genre,absolute film
film_genre,gotisk romancefilm
film_genre,propagandafilm
film_genre,magisk realisme-film
film_genre,dramafilm
film_genre,krimikomedie
film_genre,filmportraet
film_genre,fantasyfilm
film_genre,Blaxploitation
film_genre,flashback film
film_genre,partisk film
film_genre,Exploitation-film
film_genre,komediefilm
film_genre,girls with guns
film_genre,kriminalfilm
film_genre,seriemorderfilm
film_genre,Slasherfilm
film_genre,Commedia all'italiana
film_genre,krimi-thriller
film_genre,dukkefilm
film_genre,circusfilm
film_genre,Mockumentary
film_genre,Actionkomedie film
film_genre,female buddyfilm
film_genre,proletarisk film
film_genre,superheltefilm
film_genre,sex-komedie
film_genre,musikalsk komedie
film_genre,dansefilm
film_genre,historisk film
film_genre,komisk film
film_genre,kitchen sink drama
film_genre,anime-film
film_genre,B-film
film_genre,Socialistisk realisme
film_genre,science fiction animation
film_genre,ridderfilm
film_genre,Bag om
film_genre,musicalfilm
film_genre,gangsterfilm
film_genre,Multi-protagonist film
film_genre,populaervidenskabelig film
film_genre,science fiction-film
film_genre,Splatterfilm
film_genre,apokalyptisk film
film_genre,naturdokumentar
film_genre,Slapstick
film_genre,pornofilm
film_genre,live-action / animeret film
film_genre,familiefilm
country_name,Belgien
country_name,Burkina Faso
country_name,Kirgisistan
country_name,Spanien
country_name,Niue
country_name,Letland
country_name,Nordirland
country_name,Britiske Nord Borneo
country_name,Guinea-Bissau (Afrika)
country_name,Somalia
country_name,Tjekkiet
country_name,Mauretanien
country_name,Iran
country_name,Marokko
country_name,Seychellerne
country_name,Bahamas
country_name,Norge
country_name,Lesotho
country_name,Tchad
country_name,Republikken Congo
country_name,Mongoliet
country_name,Zimbabwe
country_name,Cypern
country_name,Dominikanske Republik
country_name,Libanon
country_name,Storbritannien
country_name,Nordkorea
country_name,Armenien
country_name,Irland
country_name,Vietnam
country_name,Kongeriget Nederlandene
country_name,Tunesien
country_name,Wales
country_name,Benin
country_name,Demokratiske Republik Congo
country_name,Mexico
country_name,Sri Lanka
country_name,Haiti
country_name,Burundi
country_name,Oman
country_name,Tyskland
country_name,Kasakhstan
country_name,Afghanistan
country_name,Uruguay
country_name,Antigua og Barbuda
country_name,Italien
country_name,Nepal
country_name,Jamaica
country_name,Sao Tome og Principe
country_name,Marshalloerne
country_name,USA
country_name,Madagaskar
country_name,Salomonoerne
country_name,Syrien
country_name,Kiribati
country_name,Cameroun
country_name,Slovenien
country_name,Aruba
country_name,Tyrkiet
country_name,Laos
country_name,Niger
country_name,Galicien
country_name,Trinidad og Tobago
country_name,Vanuatu
country_name,Thailand
country_name,Dominica
country_name,Papua Ny Guinea
country_name,Tanzania
country_name,Bhutan
country_name,Brunei
country_name,Paraguay
country_name,Osttimor
country_name,Guyana
country_name,Egypten
country_name,Uganda
country_name,Bolivia
country_name,Nauru
country_name,Portugal
country_name,Tarsis
country_name,Saint Lucia
country_name,Canada
country_name,Centralafrikanske Republik
country_name,England
country_name,Kenya
country_name,Senegal
country_name,Samoa
country_name,Sydsudan
country_name,Andorra
country_name,Costa Rica
country_name,Colombia
country_name,Skotland
country_name,Kosovo
country_name,Sudan
country_name,Ungarn
country_name,Kongeriget Danmark
country_name,Sydafrika
country_name,Ostrig
country_name,New Zealand
country_name,Cuba
country_name,Djibouti
country_name,Liechtenstein
country_name,Polen
country_name,Elfenbenskysten
country_name,Nordmarianerne
country_name,Cookoerne
country_name,Graekenland
country_name,Sydkorea
country_name,Ghana
country_name,Guinea
country_name,Island
country_name,Chile
country_name,Usbekistan
country_name,Fransk Marokko
country_name,Liberia
country_name,Frankrig
country_name,Japan
country_name,Algeriet
country_name,Holland
country_name,El Salvador
country_name,Kap Verde
country_name,Namibia
country_name,Angola
country_name,Pakistan
country_name,Taiwan
country_name,Turkmenistan
country_name,Bahrain
country_name,Gabon
country_name,Nicaragua
country_name,Etiopien
country_name,Mali
country_name,Forenede Arabiske Emirater
country_name,Grenada
country_name,Venezuela
country_name,Bulgarien
country_name,Catalonien
country_name,Aserbajdsjan
country_name,Indien
country_name,Israel
country_name,Saudi-Arabien
country_name,Montenegro
country_name,Bangladesh
country_name,Sint Maarten
country_name,Yemen
country_name,Brasilien
country_name,Rusland
country_name,Guatemala
country_name,Saint Vincent og Grenadinerne
country_name,Singapore
country_name,Albanien
country_name,Artsakh
country_name,Botswana
country_name,Myanmar
country_name,Rumaenien
country_name,Peru
country_name,Mikronesien
country_name,Tuvalu
country_name,Finland
country_name,Togo
country_name,Irak
country_name,Jordan
country_name,Honduras
country_name,Australien
country_name,Eritrea
country_name,Tadsjikistan
country_name,Transnistrien
country_name,Hviderusland
country_name,Saint Kitts og Nevis
country_name,Estland
country_name,Gambia
country_name,Sierra Leone
country_name,Comorerne
country_name,Malaysia
country_name,Nigeria
country_name,Qatar
country_name,Mozambique
country_name,Danmark
country_name,Ecuador
country_name,Fiji
country_name,Gardarige
country_name,Kina
country_name,Malta
country_name,Maldiverne
country_name,Sverige
country_name,Rwanda
country_name,Palau
country_name,Slovakiet
country_name,Schweiz
country_name,Argentina
country_name,Filippinerne
country_name,Litauen
country_name,Zambia
country_name,Libyen
country_name,Kroatien
country_name,Cambodja
country_name,Indonesien
country_name,Malawi
short_film_name,Lena Rivers
short_film_name,Tre sma historier
short_film_name,A Visit to the Seaside
short_film_name,The Seven Ages
short_film_name,The Higher Law (film fra 1914)
short_film_name,Cupid's Rival
short_film_name,Le Reve de l'horloger
short_film_name,Love You More
short_film_name,Hard vind
short_film_name,At the Edge of Things
short_film_name,Afvej
short_film_name,Manden med Dukkerne
short_film_name,Le Palais des mille et une nuits
short_film_name,Manden der arbejdede pa et spejl
short_film_name,Desmonds aebletrae
short_film_name,Me: The Musical
short_film_name,Chaplin som Tapetserer
short_film_name,McKinley at Home, Canton, Ohio
short_film_name,The Speed Kings
short_film_name,Mellem lys og skygge
short_film_name,Under a Shadow
short_film_name,Royal blues
short_film_name,A Voice from the Deep
short_film_name,Bennys drom
short_film_name,Lev vel
short_film_name,Politikens filmjournal 060
short_film_name,La Legende de Rip Van Vinckle
short_film_name,Korsel med Gronlandske Hunde
short_film_name,Pa bunden
short_film_name,Rivalite d'amour
short_film_name,The Photographical Congress Arrives in Lyon
short_film_name,White Fawn's Devotion
short_film_name,The Broken Pledge
short_film_name,Look Pleasant, Please
short_film_name,De 1000 faners fest pa Dybbol
short_film_name,Andy Warhol Eats a Burger
short_film_name,Die frau des Artzes
short_film_name,Jack and the Beanstalk
short_film_name,Pa solsiden
short_film_name,Dongsters
short_film_name,Aprilsvejr
short_film_name,Ugerevyen Danmark 15-16-17-18
short_film_name,Bliss (film fra 1917)
short_film_name,Common wealth
short_film_name,Pathways of Life
short_film_name,Nat og tage
short_film_name,Flugtbilist
short_film_name,Seaside picnic
short_film_name,The Miller and the Sweep
short_film_name,Fools of Fate
short_film_name,Eftersogning i Tisvilde Hegn
short_film_name,Moghunden
short_film_name,Blood trance
short_film_name,Tur i natten
short_film_name,The Waif and the Wizard
short_film_name,Eigensinnig
short_film_name,Jydepottearbejde hos Mathilde Nielsen
short_film_name,The Scarecrow (film fra 1920)
short_film_name,Life of an American Fireman
short_film_name,Taber!
short_film_name,Grundloven 1915
short_film_name,The Sinking of the Lusitania
short_film_name,The Big Catch
short_film_name,Vogn 347
short_film_name,The Girl and the Outlaw
short_film_name,Undine i Sydhavnen
short_film_name,Thunderman
short_film_name,En hustru till lans
short_film_name,Kongen morer sig
short_film_name,Robinson Crusoe (film fra 1902)
short_film_name,Under dagen
short_film_name,Den fattige mands bil
short_film_name,Sylfiden
short_film_name,Altergang
short_film_name,DNSAP Propagandafilm
short_film_name,Problems
short_film_name,Gaden er vores
short_film_name,Den alt for lille prins
short_film_name,Tom Whisky ou L'illusioniste toque
short_film_name,Chaplin danser Tango
short_film_name,Spraekker
short_film_name,Golfspil og smukke Ojne
short_film_name,Korte klip fra Kap Farvel og omegn
short_film_name,Koerne malkes. Saed ved Tonder
short_film_name,Games
short_film_name,Sorring Lervarerne
short_film_name,Execution of Czolgosz with Panorama of Auburn Prison
short_film_name,The Anarchist's Mother-in-Law
short_film_name,Spiritisme abracadabrant
short_film_name,Den talende kuffert
short_film_name,Exit
short_film_name,Le Sorcier
short_film_name,En by ved navn Kobenhavn
short_film_name,Stadig uheldig
short_film_name,The Restless Spirit
short_film_name,The Miser's Heart
short_film_name,L'Etreinte
short_film_name,Les Miracles du Brahmine
short_film_name,Die Lowenjagd
short_film_name,A Chairy Tale
short_film_name,Sidste weekend
short_film_name,Vases or Faces
short_film_name,The Valet's Wife
short_film_name,Private optagelser fra Besaettelsen 1942-43
short_film_name,Hooked
short_film_name,Count the Votes
short_film_name,DNSAP-Mode
short_film_name,Luke Laughs Last
short_film_name,The Red Girl
short_film_name,The Abandonment
short_film_name,Den sidste detalje
short_film_name,Richard - Memories from the scrapbook
short_film_name,A Summer Idyl
short_film_name,The Soul Herder
short_film_name,The Spender
short_film_name,A Wonderful Dream
short_film_name,Min fars hus
short_film_name,Day at the Circus
short_film_name,The Battle Royal
short_film_name,Heksen og cyklisten
short_film_name,En Kvindeskaebne
short_film_name,En faelde for Santa Claus
short_film_name,They Caught the Ferry
short_film_name,The Accusing Toe
short_film_name,Zomedy
short_film_name,Allieret militaermodtagelse - Russerdans pa Radhuspladsen - Bornholm
short_film_name,Opforelsen af Aarhus Raadhus 1938-41
short_film_name,Oppe over byen
short_film_name,Med 100 Hestes Kraft
short_film_name,Et vaeddelob
short_film_name,Dansk Vandrelaug i Gevninge og Silkeborg
short_film_name,The Last of the Line
short_film_name,A Lucky Strike
short_film_name,Rupture
short_film_name,Gerda og Hennings Bryllup 30. August 1941 i Garnisons Kirke
short_film_name,Alarmeringsovelserne
short_film_name,Hjerternes Kamp
short_film_name,Bytte Roller
short_film_name,Mama Behave
short_film_name,Bank poesi
short_film_name,Den hvide Dame
short_film_name,H.C. Andersens eventyrlige verden: Nattergalen
short_film_name,Pengene eller Livet - Casino
short_film_name,Rendez-vous a Stella-Plage
short_film_name,Those Country Kids
short_film_name,Schneider's Anti-Noise Crusade
short_film_name,The Two Paths
short_film_name,The Cavalier's Dream
short_film_name,Spogelset i Gravkaelderen
short_film_name,Venter pa Joe
short_film_name,The horror
short_film_name,Drengestreger
short_film_name,Sangerinden
short_film_name,Mabel's New Hero
short_film_name,Make Them Suffer
short_film_name,Pigen som holdt op med at lyve
short_film_name,Shadow of a Doubt
short_film_name,Jeg civiliserer mig om morgenen
short_film_name,Dandelion
short_film_name,Rugbrodsbagning
short_film_name,The Heart of O'Yama
short_film_name,Mein Vater der Boxer
short_film_name,La capa roja
short_film_name,A Painter
short_film_name,Slemme Drenge
short_film_name,We Are Human After All
short_film_name,Gamle flyvebilleder fra Gronland
short_film_name,Submission
short_film_name,Ingeniorerne sla Feltbro
short_film_name,Hjemrejse 1933
short_film_name,Hypercrisis
short_film_name,Gensyn med en fremmed
short_film_name,Gamle Rasmus med "de onde ojne"
short_film_name,Saw
short_film_name,Sandsagn
short_film_name,En moderne Skotojsfabrik
short_film_name,1000 Aars Festen i Ribe
short_film_name,Noche de elecciones
short_film_name,Musta uni
short_film_name,Matching Dreams
short_film_name,The Simple Life (film fra 1919)
short_film_name,De listige Friere
short_film_name,Kaerlighed pa bumpet vej
short_film_name,No Place Like Jail
short_film_name,Vapper tinasodur
short_film_name,The Magician
short_film_name,Ungerne paa Lejrtur
short_film_name,Bill Sharkey's Last Game
short_film_name,Trine og heksen
short_film_name,L'Artiste et le Mannequin
short_film_name,Opera night
short_film_name,Perker Dvd-rom
short_film_name,The Life and Death of 9413, a Hollywood Extra
short_film_name,The Sorrowful Shore
short_film_name,Efter hemmelig ordre eller den er pingeling
short_film_name,Meningen med Flemming
short_film_name,Vildmosens Opdyrkning, supplement
short_film_name,The Faithful Taxicab
short_film_name,Somewhere in Georgia
short_film_name,Peters Held
short_film_name,Little Night Hunter
short_film_name,Coincidenze
short_film_name,Man in window
short_film_name,Falling Cat
short_film_name,Den gode son
short_film_name,Den forsvundne love
short_film_name,Sagan om pappan som bakade prinsessor
short_film_name,Carmen
short_film_name,La fee des greves
short_film_name,The Test of Friendship
short_film_name,The Colleen Bawn
short_film_name,Alliancen
short_film_name,The Making Over of Geoffrey Manning
short_film_name,Vestjysk udstilling i Varde
short_film_name,Twelfth Night
short_film_name,A Misappropriated Turkey
short_film_name,Krigsbilleder I-VII
short_film_name,Born koger paskeaeg pa stranden
short_film_name,The Executive
short_film_name,The Black Viper
short_film_name,Mellem os
short_film_name,All on Account of the Milk
short_film_name,History of the moving picture
short_film_name,Nar klokken slar tolv
short_film_name,Donkey Crazy
short_film_name,The Break
short_film_name,Fodboldlandskamp Sverige-Danmark
short_film_name,Images of life
short_film_name,Landet i skoven
short_film_name,Take a Chance (film fra 1918)
short_film_name,Circum 6
short_film_name,Efter 5. maj
short_film_name,Todliches Verlangen
short_film_name,Le Baquet de Mesmer
short_film_name,Den som elsker
short_film_name,Sibylla
short_film_name,Udflugt
short_film_name,Cowboymillionaeren (film fra 1909)
short_film_name,Rosendronningen
short_film_name,Max Linders Svigermoder
short_film_name,Livets storme
short_film_name,Arabesk til en LP af Gainsbourg
short_film_name,La voltige
short_film_name,The Candy Trail
short_film_name,Smalfilmerens son
short_film_name,Gottlieb
short_film_name,The Scrapper
short_film_name,Barnet i blodet, smogen i kaeften
short_film_name,De naede faergen
short_film_name,Pa flugt
short_film_name,Cendrillon
short_film_name,Partus
short_film_name,Samtalen
short_film_name,Das Mirakel
short_film_name,Irene Holm
short_film_name,Optagelser fra 5. Thuleekspedition
short_film_name,Dare Divas
short_film_name,Figures de cire
short_film_name,Jonathan of the Night
short_film_name,Billedhugger Lene Rasmussen
short_film_name,Ups! I-v Den Endelige Losning
short_film_name,Flygtningelejren i Skive
short_film_name,When mountains cry
short_film_name,Borneballade
short_film_name,Luke's Washful Waiting
short_film_name,Staunings tale om Danmarks neutralitet
short_film_name,Kaerligheden varer laengst
short_film_name,Skyernes skygge rammer mig
short_film_name,La Charcuterie mecanique
short_film_name,Dansk Filmjournal 4
short_film_name,His Royal Slyness
short_film_name,Sonderjysk Rundtur i 1930'erne
short_film_name,Gader og born i dansk provinsby 1940'erne
short_film_name,Sorcellerie culinaire
short_film_name,The video diary of Ricardo Lopez
short_film_name,Omkring 5. maj 1948
short_film_name,Jeg som vi
short_film_name,Histoire d'un crime
short_film_name,Evil never dies
short_film_name,Tyske Transporter paa danske Statsbaner under Besaettelsen
short_film_name,In the Clutches of the Gang
short_film_name,Generalstrejken i Kobenhavn 1944
short_film_name,Lisas dag
short_film_name,Sur les toits
short_film_name,The Night Before Christmas
short_film_name,Find dig selv
short_film_name,Don't Shove
short_film_name,Et Hundeliv
short_film_name,Sherlock Holmes sidste Bedrift
short_film_name,Reportagefilm 1910'erne
short_film_name,The Sisters
short_film_name,The Guerrilla
short_film_name,Moderens Kamp med Doden
short_film_name,Meyer og Frue paa Lystrejse
short_film_name,Ophelia's Flowers
short_film_name,The freelancer
short_film_name,David Copperfield (film fra 1911)
short_film_name,Les Affiches en goguette
short_film_name,Breakfast
short_film_name,Love is all you need
short_film_name,Chinese Opium Den
short_film_name,La Tosca (film fra 1909)
short_film_name,Number, Please?
short_film_name,Hvalfjord
short_film_name,Love in the Hills
short_film_name,A Scrap of Paper
short_film_name,Man skal ikke skue Hunden paa Haarene
short_film_name,En Arrestation med Ekstraforplejning
short_film_name,Stop Thief!
short_film_name,Lille mand
short_film_name,Swords and Hearts
short_film_name,Byggefagenes Samvirke - demonstration den 12. september 1974
short_film_name,H.C. Andersens eventyrlige verden: Rejsekammeraten
short_film_name,Indvielse af Dronning Alexandrines Bro 30. Maj 1943
short_film_name,Safe condition
short_film_name,En middagshistorie
short_film_name,Waiting for Phil
short_film_name,Sound check
short_film_name,Hjerter i slor
short_film_name,Kuldsejleren
short_film_name,TeddyBoy
short_film_name,For Love of Gold
short_film_name,Op med Humoret
short_film_name,Pouls papirperformance
short_film_name,Let's Go (film fra 1918)
short_film_name,Hvalfjordur
short_film_name,Hombre o mujer
short_film_name,Dig & Mig & Maelkevejen
short_film_name,Macbeth (film fra 1908)
short_film_name,Two for Cassiopeia, a Love Story
short_film_name,Tuborgs 50 Aars Jubilaeum - brudstykke
short_film_name,Host pa Klaesogarden
short_film_name,Rolf Blaaskaeg
short_film_name,Hjallerup Hestemarked
short_film_name,St. Elmo (film af Vitagraph)
short_film_name,Occupations
short_film_name,Alkymistens Datter
short_film_name,Wake up with Denmark
short_film_name,The Real Thing at Last
short_film_name,Uncle Tom's Cabin (film fra 1910)
short_film_name,Midshipman Easy
short_film_name,Polin, l'anatomie du conscrit
short_film_name,Lament
short_film_name,A Christmas Carol (film fra 1908)
short_film_name,The Fable of Elvira and Farina and the Meal Ticket
short_film_name,Tryllekunstneren
short_film_name,Majtrae i Munkeby
short_film_name,L'Homme-Orchestre
short_film_name,The Devil
short_film_name,Jomfruen af Orleans
short_film_name,Fatty som Kokkenchef
short_film_name,Optagelser fra Pandrup 1963-1989
short_film_name,Lord Evil vs. The Universe
short_film_name,Chest
short_film_name,Die weisse Sklavin
short_film_name,Islandsk Brydning Glima
short_film_name,Bobby's Kodak
short_film_name,Med danske gymnaster til Olympiade
short_film_name,Lonesome Luke's Lively Life
short_film_name,Buffalo Bill (film fra 1894)
short_film_name,La sortie de l'usine Lumiere a Lyon
short_film_name,Taekning paa Mols
short_film_name,The Poet's Windfall
short_film_name,Hostarbejde paa Landet
short_film_name,Lillebaeltsbroen bygges
short_film_name,Ungdommens Fakkeltog
short_film_name,Bye Bye Nikolaj
short_film_name,Roadless
short_film_name,Tuborgs 60 Aars Stiftelsesdag
short_film_name,Gun Law (film fra 1919)
short_film_name,Blasikanda
short_film_name,Baeverdalen
short_film_name,Rosa, rosa...
short_film_name,The Rocky Road
short_film_name,The Bandit's Waterloo
short_film_name,DKPs landsmode 22.-23. juni 1974
short_film_name,His New Job
short_film_name,The Life and Death of Thomas Simeon
short_film_name,Faustinus
short_film_name,The Sound Of Cameras
short_film_name,9 Meter
short_film_name,Manden med tubaen
short_film_name,After Many Years
short_film_name,Haslevs 75 Aars Jubilaeum
short_film_name,The Haunted Hotel
short_film_name,Haven - et eventyr
short_film_name,The Call of Youth
short_film_name,Nakskov Skibsvaerft
short_film_name,Manden der ikke ville
short_film_name,Bon voyage
short_film_name,The Test
short_film_name,Cuando la vida sigue su camino
short_film_name,Frauds and Frenzies
short_film_name,Toilet life
short_film_name,Some Men...
short_film_name,Looking Forward
short_film_name,H.C. Andersens eventyrlige verden: Svinedrengen
short_film_name,Les fromages automobiles
short_film_name,Duer flyver frit pa himlen
short_film_name,Die Serpentintanzerin
short_film_name,The Rebellion of Kitty Belle
short_film_name,Maria's Way
short_film_name,The Uneasy Three
short_film_name,Ti slips og et hjerte
short_film_name,Finimondo
short_film_name,Private Talks
short_film_name,Syrener
short_film_name,Den standaktige tennsoldaten
short_film_name,Det gule rum
short_film_name,Look Out Below
short_film_name,Santa Claus vs. Cupid
short_film_name,How to Stop a Motor Car
short_film_name,Den evige Nat
short_film_name,Fatty's Flirtation
short_film_name,Kun skaebnen lever
short_film_name,Borsbiografens Skonhedskonkurrence 1922
short_film_name,The Oxford and Cambridge University Boat Race
short_film_name,Hemmeligheder
short_film_name,Vognmandskuskenes Udflugt til Koge
short_film_name,A la conquete de l'air
short_film_name,Hende der blev
short_film_name,5. Maj 1948
short_film_name,The Slave Girl
short_film_name,The Star of Bethlehem
short_film_name,Asian shower
short_film_name,The Christmas Burglars
short_film_name,Skoleskibet Georg Stage
short_film_name,Heinz buys a tomato
short_film_name,Ting Forsvinder
short_film_name,Just Gold
short_film_name,Taras Bulba
short_film_name,A Quiet Little Game
short_film_name,Le dernier pardon
short_film_name,Noter fra kaelderen
short_film_name,Begravelsen
short_film_name,The Reformed Outlaw
short_film_name,His Only Father
short_film_name,Ugerevyen Danmark 14-21-22-23-24-25-26-27-28-31
short_film_name,The Stolen Loaf
short_film_name,L'invenzione fatale
short_film_name,The Taste of Hair
short_film_name,Lille logn
short_film_name,Samson (film fra 1914)
short_film_name,The Almost Good Man
short_film_name,A Wreath in Time
short_film_name,Mister Mugg
short_film_name,B.D.-Journalen Nr. 1
short_film_name,The Mended Lute
short_film_name,Den lille Virtuos
short_film_name,Et Mandfolk til Auktion
short_film_name,Conspiracy of silence
short_film_name,Den lille dod
short_film_name,The Assayer of Lone Gap
short_film_name,If We Only Knew
short_film_name,Prayers To Broken Stone
short_film_name,Sherlock Holmes i Bondefangerkloer
short_film_name,The Winter's Tale
short_film_name,Se frem til en tryg tid
short_film_name,Mit forste kys
short_film_name,Zapatas Bande
short_film_name,Ukontrolleret besog
short_film_name,His Desperate Deed
short_film_name,Manuella Jemma
short_film_name,Wahlnacht
short_film_name,Rundskuedagen i Stege 1921
short_film_name,Fate's Funny Frolic
short_film_name,Behaviour
short_film_name,F.L. Smidth & Co. familiefilm - Sommeren 1929
short_film_name,Inherent
short_film_name,Liv - et billeddigt
short_film_name,Piraten under sengen
short_film_name,The Honor of the Family
short_film_name,A Man Thing
short_film_name,Indre rejse
short_film_name,45 Minutes from Hollywood
short_film_name,Le Fjord des baleines
short_film_name,Nar doden os skiller
short_film_name,Busstop
short_film_name,One Is Business, the Other Crime
short_film_name,The Detective's Stratagem
short_film_name,Ain't She Sweet
short_film_name,De vendte aldrig hjem
short_film_name,Gayniggers from Outer Space
short_film_name,Pygmalion et Galathee
short_film_name,Kylle Rylles spadom
short_film_name,Midsommerfest i Thisted 1929
short_film_name,Forraederen
short_film_name,Six Men Getting Sick
short_film_name,Chaplin som den falske Baron
short_film_name,Besog
short_film_name,The Honor of the Mounted
short_film_name,Un bon bock
short_film_name,La damnation de Faust
short_film_name,The Italian Barber
short_film_name,La revolucion de Sara Morales
short_film_name,Stuck
short_film_name,Pelicans, London Zoological Gardens
short_film_name,Les amours perdues
short_film_name,The Angel of the Studio
short_film_name,Ilddaab
short_film_name,Syvende Thuleekspedition
short_film_name,Before Breakfast
short_film_name,Chaplin pa slap line
short_film_name,Bawke
short_film_name,H.C. Andersens eventyrlige verden: Fyrtojet
short_film_name,Jack le ramoneur
short_film_name,L'Histoire merveilleuse de la pomme de terre
short_film_name,Le Rosier miraculeux
short_film_name,Klarinetspilleren
short_film_name,The Battle
short_film_name,The Invaders
short_film_name,Geek - Nyc's secret sideshow
short_film_name,Forventningens glaede
short_film_name,The Cowboy and the Frenchman
short_film_name,Rough Sea at Dover
short_film_name,Den andalusiske hund
short_film_name,Rainbow Island (film fra 1917)
short_film_name,Brunkulslejerne i Soby
short_film_name,When Soul Meets Soul
short_film_name,Kammesjukker
short_film_name,Skarn
short_film_name,Eisenhower's besog
short_film_name,Ka' du sige mor?
short_film_name,Dirch & Kjeld hos C. & G.
short_film_name,Skinnerne bliver laengere og laengere
short_film_name,Mabel's married life
short_film_name,Tro, had og kaerlighed
short_film_name,Ungerne og Mesterskytten
short_film_name,En anden pige
short_film_name,En Overgang
short_film_name,Fatty som Piccolo
short_film_name,Nationalmuseets grundstensnedlaeggelse og indvielse
short_film_name,The Yaqui Cur
short_film_name,Ude af rute
short_film_name,Limbo
short_film_name,Frank og hans piger
short_film_name,Cowboy
short_film_name,Thelma
short_film_name,Rogalik
short_film_name,Pirate Gold
short_film_name,La Mante rouge
short_film_name,I Karnevalstiden
short_film_name,Safe condition, happiness & misery
short_film_name,Nar livet gar sin vej
short_film_name,Die Maus
short_film_name,Chaplin som Bankbud
short_film_name,The Helping Hand
short_film_name,Han spiller Fodbold
short_film_name,Optimisten
short_film_name,The Extraordinary Waiter
short_film_name,Dansk Kvindesamfunds udflugt for pensionister
short_film_name,View of a Queen
short_film_name,The human race
short_film_name,Shoot for the Moon
short_film_name,Poste restante
short_film_name,As Seen Through a Telescope
short_film_name,Africa 117!
short_film_name,Wenn vier dasselbe tun
short_film_name,Tovarisjj Abram
short_film_name,The new janitor
